customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure,expected_retained_value,net_expected_value,recommend_intervention
6857-VWJDT,0.690018386174468,High Risk,95.65,High Value,High Risk / High Value,Month-to-month,1,257.40100868659266,229.90100868659266,True
3853-LYGAM,0.5229323035009743,High Risk,95.65,High Value,High Risk / High Value,Month-to-month,17,195.07205183648597,167.57205183648597,True
2279-AXJJK,0.2484244477075622,High Risk,95.65,High Value,High Risk / High Value,Month-to-month,52,92.67101385059048,65.17101385059048,True
8413-VONUO,0.6639889606988013,High Risk,95.65,High Value,High Risk / High Value,Month-to-month,2,247.69112195427738,220.19112195427738,True
3585-ISXZP,0.6578900643415653,High Risk,95.65,High Value,High Risk / High Value,Month-to-month,8,245.4160201516558,217.9160201516558,True
6212-ATMLK,0.5156960258681716,High Risk,95.7,High Value,High Risk / High Value,Month-to-month,50,192.4732277347777,164.9732277347777,True
7011-CVEUC,0.4364642635562306,High Risk,95.7,High Value,High Risk / High Value,Month-to-month,25,162.90155708709196,135.40155708709196,True
7480-QNVZJ,0.5699434279304175,High Risk,95.7,High Value,High Risk / High Value,Month-to-month,50,212.71998560646975,185.21998560646975,True
2507-QZPQS,0.4983527196274963,High Risk,95.7,High Value,High Risk / High Value,Month-to-month,15,186.00018554657044,158.50018554657044,True
0407-BDJKB,0.3393080569351596,High Risk,95.75,High Value,High Risk / High Value,Month-to-month,60,126.70611116101196,99.20611116101196,True
3319-DWOEP,0.7768631589504398,High Risk,95.75,High Value,High Risk / High Value,Month-to-month,6,290.10012513106795,262.60012513106795,True
0916-QOFDP,0.7661531614452345,High Risk,95.8,High Value,High Risk / High Value,Month-to-month,14,286.25014417916856,258.75014417916856,True
1393-IMKZG,0.7059815741685168,High Risk,95.85,High Value,High Risk / High Value,Month-to-month,1,263.9065021478041,236.40650214780408,True
0754-UKWQP,0.7597924341624632,High Risk,95.85,High Value,High Risk / High Value,Month-to-month,2,284.02180877644116,256.52180877644116,True
7426-RHZGU,0.5747933085042114,High Risk,95.9,High Value,High Risk / High Value,Month-to-month,9,214.97844531366013,187.47844531366013,True
6234-PFPXL,0.3060106855919881,High Risk,95.9,High Value,High Risk / High Value,Month-to-month,22,114.45105651825946,86.95105651825946,True
8393-DLHGA,0.5556786005165179,High Risk,95.9,High Value,High Risk / High Value,Month-to-month,25,207.82935337918283,180.32935337918283,True
1771-OADNZ,0.610641546700689,High Risk,95.9,High Value,High Risk / High Value,Month-to-month,29,228.38604488152475,200.88604488152475,True
9190-MFJLN,0.6139292517263204,High Risk,95.9,High Value,High Risk / High Value,Month-to-month,19,229.61567943816112,202.11567943816112,True
4989-LIXVT,0.3379724453371088,High Risk,95.9,High Value,High Risk / High Value,Month-to-month,68,126.40507428053206,98.90507428053206,True
9495-SKLKD,0.346004858197059,High Risk,95.95,High Value,High Risk / High Value,Month-to-month,45,129.47674796163048,101.97674796163048,True
4647-MUZON,0.5782126334481539,High Risk,95.95,High Value,High Risk / High Value,Month-to-month,18,216.37005849946644,188.87005849946644,True
3158-MOERK,0.8121516259591752,High Risk,96.0,High Value,High Risk / High Value,Month-to-month,2,304.0695687591152,276.5695687591152,True
6365-MTGZX,0.5324282008863704,High Risk,96.0,High Value,High Risk / High Value,Month-to-month,24,199.3411184118571,171.8411184118571,True
2180-DXNEG,0.7013133034268668,High Risk,96.0,High Value,High Risk / High Value,Month-to-month,12,262.571700803019,235.07170080301898,True
4829-AUOAX,0.3866771965952204,High Risk,96.05,High Value,High Risk / High Value,Month-to-month,46,144.84734445858658,117.34734445858658,True
7526-BEZQB,0.7603719045815505,High Risk,96.05,High Value,High Risk / High Value,Month-to-month,12,284.83151359672587,257.33151359672587,True
9692-TUSXH,0.5883174872370683,High Risk,96.05,High Value,High Risk / High Value,Month-to-month,18,220.38078913156963,192.88078913156963,True
6862-CQUMB,0.4118437518827313,High Risk,96.1,High Value,High Risk / High Value,Month-to-month,37,154.35491976812887,126.85491976812887,True
0306-JAELE,0.6737385425671887,High Risk,96.1,High Value,High Risk / High Value,Month-to-month,5,252.51046836875662,225.01046836875662,True
9544-PYPSJ,0.2689006209797485,High Risk,96.1,High Value,High Risk / High Value,Month-to-month,62,100.78126373699993,73.28126373699993,True
5980-NOPLP,0.5720516139907226,High Risk,96.1,High Value,High Risk / High Value,Month-to-month,44,214.39922440758292,186.89922440758292,True
5565-FILXA,0.7815564478308599,High Risk,96.15,High Value,High Risk / High Value,Month-to-month,16,293.07194458985504,265.57194458985504,True
5959-BELXA,0.593923439348691,High Risk,96.15,High Value,High Risk / High Value,Month-to-month,32,222.7123809041689,195.2123809041689,True
0963-ZBDRN,0.4957443075520092,High Risk,96.2,High Value,High Risk / High Value,Month-to-month,32,185.99334930736285,158.49334930736285,True
5655-JSMZM,0.574833368548009,High Risk,96.2,High Value,High Risk / High Value,Month-to-month,49,215.66598321184205,188.16598321184205,True
3737-GCSPV,0.4682506555419035,High Risk,96.2,High Value,High Risk / High Value,Month-to-month,11,175.67828094621134,148.17828094621134,True
4060-LDNLU,0.7203776818108005,High Risk,96.2,High Value,High Risk / High Value,Month-to-month,7,270.27129866177614,242.77129866177614,True
7548-SEPYI,0.7244368177176311,High Risk,96.25,High Value,High Risk / High Value,Month-to-month,5,271.9354704507558,244.43547045075582,True
3500-RMZLT,0.4172513361074613,High Risk,96.3,High Value,High Risk / High Value,Month-to-month,15,156.70708430187923,129.20708430187923,True
9508-ILZDG,0.4938733705961886,High Risk,96.35,High Value,High Risk / High Value,Month-to-month,34,185.5803271020768,158.0803271020768,True
4657-FWVFY,0.3561214945036831,High Risk,96.35,High Value,High Risk / High Value,Month-to-month,40,133.81799338217647,106.31799338217647,True
8245-UMPYT,0.7835154851040933,High Risk,96.4,High Value,High Risk / High Value,Month-to-month,16,294.570481779735,267.070481779735,True
1010-DIAUQ,0.6000421334685991,High Risk,96.5,High Value,High Risk / High Value,Month-to-month,5,225.82585693090732,198.32585693090732,True
4039-HEUNW,0.6383671007407887,High Risk,96.5,High Value,High Risk / High Value,Month-to-month,36,240.24945836379584,212.74945836379584,True
5937-EORGB,0.6457775309110935,High Risk,96.5,High Value,High Risk / High Value,Month-to-month,15,243.03837375839004,215.53837375839004,True
2604-IJPDU,0.3831962771390695,High Risk,96.55,High Value,High Risk / High Value,Month-to-month,20,144.29064217533093,116.79064217533093,True
6899-PPEEA,0.6616114887749657,High Risk,96.55,High Value,High Risk / High Value,Month-to-month,37,249.12649804076946,221.62649804076946,True
4566-NECEV,0.645061657464851,High Risk,96.55,High Value,High Risk / High Value,Month-to-month,5,242.89474181010235,215.39474181010235,True
6635-CPNUN,0.3807984380415434,High Risk,96.6,High Value,High Risk / High Value,Month-to-month,28,143.46200354777105,115.96200354777105,True
9057-SIHCH,0.8071404557485529,High Risk,96.6,High Value,High Risk / High Value,Month-to-month,3,304.0820952987098,276.5820952987098,True
7813-ZGGAW,0.460658802317828,High Risk,96.6,High Value,High Risk / High Value,Month-to-month,31,173.5485971852185,146.0485971852185,True
4194-WHFCB,0.1942559815731248,Low Risk,96.65,High Value,Low Risk / High Value,Month-to-month,59,73.2218784142658,45.7218784142658,True
8844-TONUD,0.5686842434146596,High Risk,96.65,High Value,High Risk / High Value,Month-to-month,13,214.35699529150472,186.85699529150472,True
6821-BUXUX,0.5883714694794613,High Risk,96.65,High Value,High Risk / High Value,Month-to-month,13,221.77779984824076,194.27779984824076,True
9809-IMGCQ,0.7431381050189371,High Risk,96.7,High Value,High Risk / High Value,Month-to-month,22,280.25967354579177,252.75967354579177,True
0486-HECZI,0.2894481031778488,High Risk,96.75,High Value,High Risk / High Value,Month-to-month,55,109.2160055315818,81.7160055315818,True
8547-NSBBO,0.2189209936577028,High Risk,96.75,High Value,High Risk / High Value,Month-to-month,35,82.6043639318927,55.104363931892706,True
9961-JBNMK,0.621408984540737,High Risk,96.8,High Value,High Risk / High Value,Month-to-month,21,234.59431984381905,207.09431984381905,True
1264-BYWMS,0.4748414768838825,High Risk,96.8,High Value,High Risk / High Value,Month-to-month,55,179.26215435320333,151.76215435320333,True
0480-BIXDE,0.6541425941614875,High Risk,96.8,High Value,High Risk / High Value,Month-to-month,19,246.95191214784478,219.45191214784478,True
9909-IDLEK,0.3254431151037961,High Risk,96.8,High Value,High Risk / High Value,Month-to-month,20,122.8612848139851,95.3612848139851,True
9290-SHCMB,0.7406608373093977,High Risk,96.85,High Value,High Risk / High Value,Month-to-month,13,279.75870816431916,252.25870816431916,True
4007-NHVHI,0.329614799657607,High Risk,96.85,High Value,High Risk / High Value,Month-to-month,56,124.50045405267304,97.00045405267304,True
3323-CPBWR,0.4402549675885183,High Risk,96.9,High Value,High Risk / High Value,Month-to-month,23,166.37675480137696,138.87675480137696,True
5827-MWCZK,0.1946821914752488,High Risk,96.95,High Value,High Risk / High Value,Month-to-month,56,73.61031000774895,46.11031000774895,True
3644-QXEHN,0.5845760465208281,High Risk,97.0,High Value,High Risk / High Value,Month-to-month,13,221.14511839882925,193.64511839882925,True
3898-GUYTS,0.3463942900309021,High Risk,97.05,High Value,High Risk / High Value,Month-to-month,45,131.1085068052463,103.6085068052463,True
5981-ITEMU,0.4941041711369733,High Risk,97.1,High Value,High Risk / High Value,Month-to-month,40,187.1123085678604,159.6123085678604,True
6645-MXQJT,0.5689059366827853,High Risk,97.1,High Value,High Risk / High Value,Month-to-month,2,215.43898916240397,187.93898916240397,True
7969-AULMZ,0.7166228543483483,High Risk,97.35,High Value,High Risk / High Value,Month-to-month,21,272.07661599616563,244.57661599616563,True
9445-SZLCH,0.3944377104606015,High Risk,97.35,High Value,High Risk / High Value,Month-to-month,36,149.75419334202428,122.25419334202428,True
5740-YHGTW,0.1307217358951422,Low Risk,97.55,High Value,Low Risk / High Value,Month-to-month,70,49.73243081262737,22.23243081262737,True
6393-WRYZE,0.6213284362017762,High Risk,97.65,High Value,High Risk / High Value,Month-to-month,34,236.62361500090347,209.12361500090347,True
4947-DSMXK,0.4952817803713089,High Risk,97.7,High Value,High Risk / High Value,Month-to-month,34,188.71721677487983,161.21721677487983,True
8276-MQBYC,0.5619245551857792,High Risk,97.8,High Value,High Risk / High Value,Month-to-month,51,214.3292638389599,186.8292638389599,True
8168-UQWWF,0.7141261407779721,High Risk,97.85,High Value,High Risk / High Value,Month-to-month,11,272.5212472129858,245.02124721298583,True
0329-GTIAJ,0.6683753296584242,High Risk,97.9,High Value,High Risk / High Value,Month-to-month,3,255.19238461688298,227.69238461688298,True
6108-OQZDQ,0.7564268210533714,High Risk,97.95,High Value,High Risk / High Value,Month-to-month,4,288.9588277764932,261.4588277764932,True
0011-IGKFF,0.7137429143788911,High Risk,98.0,High Value,High Risk / High Value,Month-to-month,13,272.7925418756122,245.2925418756122,True
0655-RBDUG,0.7315822240640015,High Risk,98.05,High Value,High Risk / High Value,Month-to-month,7,279.75338457095387,252.25338457095387,True
5312-UXESG,0.4262137377318871,High Risk,98.05,High Value,High Risk / High Value,Month-to-month,41,162.98200223998498,135.48200223998498,True
7295-JOMMD,0.580988753165741,High Risk,98.1,High Value,High Risk / High Value,Month-to-month,4,222.2804870736808,194.7804870736808,True
2454-RPBRZ,0.7111658226170556,High Risk,98.1,High Value,High Risk / High Value,Month-to-month,12,272.0849320750593,244.58493207505933,True
2665-NPTGL,0.6635224521841504,High Risk,98.1,High Value,High Risk / High Value,Month-to-month,26,253.8570549811341,226.3570549811341,True
4472-VESGY,0.1739804348646818,Low Risk,98.15,High Value,Low Risk / High Value,Month-to-month,52,66.59710075967723,39.09710075967723,True
2506-CLAKW,0.4118427996297444,High Risk,98.15,High Value,High Risk / High Value,Month-to-month,6,157.6472460562717,130.1472460562717,True
0952-KMEEH,0.515317483664355,High Risk,98.15,High Value,High Risk / High Value,Month-to-month,13,197.25580298446016,169.75580298446016,True
2446-BEGGB,0.8077654270227665,High Risk,98.25,High Value,High Risk / High Value,Month-to-month,6,309.51551749944855,282.01551749944855,True
9734-YWGEX,0.6319467667787189,High Risk,98.3,High Value,High Risk / High Value,Month-to-month,9,242.26943197995746,214.76943197995746,True
4735-ASGMA,0.6789711515987699,High Risk,98.35,High Value,High Risk / High Value,Month-to-month,26,260.42956976298217,232.92956976298217,True
3545-CNWRG,0.4697305993220487,High Risk,98.35,High Value,High Risk / High Value,Month-to-month,49,180.1722173289616,152.6722173289616,True
1323-OOEPC,0.373301923200496,High Risk,98.4,High Value,High Risk / High Value,Month-to-month,53,143.25834604742235,115.75834604742235,True
1866-RZZQS,0.6454757067224877,High Risk,98.4,High Value,High Risk / High Value,Month-to-month,41,247.70775721182187,220.20775721182187,True
4598-XLKNJ,0.6498039466731004,High Risk,98.5,High Value,High Risk / High Value,Month-to-month,25,249.6221861144715,222.1221861144715,True
1450-GALXR,0.7172635630347047,High Risk,98.5,High Value,High Risk / High Value,Month-to-month,10,275.53679773978183,248.03679773978183,True
4021-RQSNY,0.7176043066041139,High Risk,98.5,High Value,High Risk / High Value,Month-to-month,29,275.66769438197036,248.16769438197036,True
1455-UGQVH,0.772863688883214,High Risk,98.5,High Value,High Risk / High Value,Month-to-month,10,296.8955860844867,269.3955860844867,True
5138-WVKYJ,0.6278444739506863,High Risk,98.55,High Value,High Risk / High Value,Month-to-month,10,241.30888434057655,213.80888434057655,True
6683-VLCTZ,0.7513928908174465,High Risk,98.55,High Value,High Risk / High Value,Month-to-month,20,288.7941006212315,261.2941006212315,True
3211-AAPKX,0.5646983418709948,High Risk,98.55,High Value,High Risk / High Value,Month-to-month,20,217.03898420640746,189.53898420640746,True
8949-JTMAY,0.5806687586362267,High Risk,98.6,High Value,High Risk / High Value,Month-to-month,29,223.2903644459746,195.7903644459746,True
2208-UGTGR,0.3698865386888678,High Risk,98.6,High Value,High Risk / High Value,Month-to-month,56,142.2361695874172,114.73616958741721,True
4902-OHLSK,0.5611034211321425,High Risk,98.65,High Value,High Risk / High Value,Month-to-month,29,215.87612472927486,188.37612472927486,True
6559-PDZLR,0.5314469357760215,High Risk,98.65,High Value,High Risk / High Value,Month-to-month,26,204.46623683578767,176.96623683578767,True
9172-ANCRX,0.7057748687717208,High Risk,98.7,High Value,High Risk / High Value,Month-to-month,10,271.6739202362985,244.1739202362985,True
7938-OUHIO,0.6858219854169787,High Risk,98.7,High Value,High Risk / High Value,Month-to-month,3,263.9934568465576,236.4934568465576,True
6988-CJEYV,0.4186905146888343,High Risk,98.7,High Value,High Risk / High Value,Month-to-month,49,161.166539819173,133.666539819173,True
0946-CLJTI,0.5241618170340261,High Risk,98.7,High Value,High Risk / High Value,Month-to-month,58,201.76560823090767,174.26560823090767,True
9133-AYJZG,0.5848592195351762,High Risk,98.7,High Value,High Risk / High Value,Month-to-month,23,225.12985937567538,197.62985937567538,True
1427-VERSM,0.3434433511849487,High Risk,98.7,High Value,High Risk / High Value,Month-to-month,56,132.2016491716223,104.70164917162231,True
7079-QRCBC,0.7002538506617622,High Risk,98.75,High Value,High Risk / High Value,Month-to-month,24,269.68526423611115,242.18526423611115,True
6845-RGTYS,0.3482333725506369,High Risk,98.75,High Value,High Risk / High Value,Month-to-month,47,134.11337760356406,106.61337760356406,True
1075-BGWOH,0.7780454887347117,High Risk,98.75,High Value,High Risk / High Value,Month-to-month,16,299.6447688489559,272.1447688489559,True
5394-SVGJV,0.3585219566869158,High Risk,98.8,High Value,High Risk / High Value,Month-to-month,37,138.1456803506024,110.64568035060239,True
0468-YRPXN,0.4101755044728513,High Risk,98.8,High Value,High Risk / High Value,Month-to-month,29,158.04882538347908,130.54882538347908,True
